Date,Close,High,Low,Open,Volume
2022-07-06,140.1074676513672,141.28384979355582,138.30368070277723,138.5683715462856,74064300
2022-07-07,143.46998596191406,143.66604717243726,140.4603932776671,140.47019110271424,66253700
2022-07-08,144.14639282226562,144.64636610420064,142.1465445700594,142.40142264422443,64547800
2022-07-11,142.0190887451172,143.7542609845207,140.95054251842944,142.80334848304327,63141600
2022-07-12,142.98963928222656,145.52866739512638,142.19558156771848,142.89160118673854,77588800
2022-07-13,142.6269073486328,143.56800712971256,139.3232154144063,140.17610485424197,71185600
2022-07-14,145.54824829101562,146.01879814456234,140.4309718883509,141.244640047542,78140700
2022-07-15,147.21475219726562,147.8911758482325,145.2835192940871,146.83242773695906,76259900
2022-07-18,144.17581176757812,148.58725611818477,143.8130828380742,147.77358792071823,81420900
2022-07-19,148.0284423828125,148.25391198084102,144.01893385798232,145.0090524915063,82982400
2022-07-20,150.0282745361328,150.69490039584335,147.41082004139457,148.14606057222576,64823400
2022-07-21,152.29286193847656,152.50853373902038,148.94996398855773,151.45958316742,65086600
2022-07-22,151.0576629638672,153.2045683993023,150.39105184778396,152.33208328648058,66675400
2022-07-25,149.94007873535156,151.9889458272938,149.28326552705713,150.97921649648936,53623900
2022-07-26,148.6166534423828,150.07732200029463,147.83239373585778,149.2636538636445,55138700
2022-07-27,153.70452880859375,154.23391054533735,149.16565257909815,149.57738561961435,78620700
2022-07-28,154.2534942626953,154.53778073211737,151.37134852302864,153.8907653704556,81378700
2022-07-29,159.31199645996094,160.40996640078936,156.36123496573555,158.0669992776998,101786900
2022-08-01,158.3316192626953,160.3706884793457,157.72382510643268,157.84145882480365,67829400
2022-08-02,156.86114501953125,159.21392420256825,156.48863324172908,156.94938527079637,59907000
2022-08-03,162.86070251464844,163.3116417148104,157.58657171952117,157.67479700322565,82507500
2022-08-04,162.54702758789062,163.89987539598906,161.19417977979222,162.7430888021846,55474100
2022-08-05,162.3212127685547,162.81205403488926,160.01425282506756,160.22041274781424,56697000
2022-08-08,161.85000610351562,164.73615535552312,161.1922805564501,163.32253000929188,60276900
2022-08-09,161.89907836914062,162.78260161908204,160.2596703687026,161.01557009848563,63135500
2022-08-10,166.13998413085938,166.23814341245296,163.8428352480907,164.60854654925055,70170500
2022-08-11,165.4037322998047,167.8579391801427,165.10922447830612,166.94496643142614,57149200
2022-08-12,168.94760131835938,169.01631131920942,166.2970460032489,166.70936592550703,68039400
2022-08-15,170.01763916015625,170.21397271578905,168.2113464814704,168.37823075272277,54091700
2022-08-16,169.86053466796875,170.52808660786044,168.51563433427114,169.61511402434292,56377100
2022-08-17,171.3527069091797,172.92339013736907,169.4089794863745,169.60531301748716,79542000
2022-08-18,170.9600372314453,171.69629926083016,169.9489052427666,170.56737014082248,62290100
2022-08-19,168.378173828125,170.55751001123525,168.1720139278697,169.8605088981945,70346300
2022-08-22,164.5005645751953,166.74861119438174,164.07843325743647,166.58172694573366,69026800
2022-08-23,164.16677856445312,165.6196796113523,163.5974008535258,164.0195321647684,54147100
2022-08-24,164.46127319335938,165.03065085876125,163.20472075222654,164.2551282502834,53841500
2022-08-25,166.91549682617188,167.0234825149317,165.26627719342727,165.68839353539587,51218200
2022-08-26,160.62290954589844,167.91681938586046,160.56401098389765,167.44561591056575,78961000
2022-08-29,158.4239501953125,159.91609703205498,156.89252766433086,158.19815240165843,73314000
2022-08-30,155.9991912841797,159.58232691391927,154.83098655063566,159.1602105704912,77906200
2022-08-31,154.3401336669922,157.63858767600124,154.2615972644816,157.3735291899389,87991100
2022-09-01,155.0665740966797,155.51813965771387,151.83683028732437,153.77074600824523,74229900
2022-09-02,152.95594787597656,157.42260624530542,152.1313381712874,156.8237793213389,76957800
2022-09-06,151.69940185546875,154.21250676362826,150.8747921160952,153.60386838160778,73714800
2022-09-07,153.1032257080078,153.80021196934476,150.79626559392008,151.9841081371773,87449600
2022-09-08,151.63070678710938,153.49589780674214,149.88329791132227,151.8074024718103,84923800
2022-09-09,154.4873809814453,154.92915012061422,151.91537744584716,152.62219009337275,68028800
2022-09-12,160.43638610839844,161.25118449428555,156.38204700518378,156.66672837890903,104956000
2022-09-13,151.0220489501953,157.59931943362142,150.56065692569356,156.97104316313002,122656600
2022-09-14,152.46510314941406,154.22232317214238,150.79624593389804,151.95462406702927,87965400
2022-09-15,149.57896423339844,152.39640331677907,148.6071081028978,151.81719923234522,90481100
2022-09-16,147.93959045410156,148.577693242223,145.65226780231728,148.44025825358446,162278800
2022-09-19,151.65032958984375,151.72886599832884,146.36888718799335,146.5750321533895,81474200
2022-09-20,154.02601623535156,155.18440966019696,150.27599594996536,150.59012663818945,107689800
2022-09-21,150.90423583984375,155.83228620825895,150.78643873263653,154.45792171393398,101696800
2022-09-22,149.94223022460938,151.6405372059972,148.1457489754599,149.58882383167358,86652500
2022-09-23,147.6745147705078,148.69547312127722,145.83877299693037,148.4206031759059,96029900
2022-09-26,148.00830078125,150.95334879982894,146.89899456754617,146.91863241520423,93339400
2022-09-27,148.9801483154297,151.88593544780034,147.20330517830297,149.9422080635759,84442700
2022-09-28,147.09532165527344,147.8806707549768,142.1869085062377,144.93562286555536,146691400
2022-09-29,139.8701629638672,144.032503482396,138.10313090509123,143.42386493187522,128138200
2022-09-30,135.66854858398438,140.4788028880648,135.47221503631138,138.69213315187477,124925300
2022-10-03,139.84066772460938,140.44932105441077,135.16786446408517,135.67834355315813,114311700
2022-10-04,143.42384338378906,143.5416405102459,141.61753589548164,142.37343574191996,87830100
2022-10-05,143.71835327148438,144.68041318278895,140.39044924017614,141.43104557154376,79471000
2022-10-06,142.76612854003906,144.83747993609245,142.5599835315962,143.13917281341946,68402200
2022-10-07,137.52394104003906,140.47881588020488,136.89566464180587,139.9290609248713,85925600
2022-10-10,137.8478546142578,139.2909290851068,136.0317509799681,137.8478546142578,74899000
